matchId,time_sec,minute,blue_gold,red_gold,diff
KR_7779732848,420.183,7.0,27295,26745,550
KR_7779732848,480.188,8.0,30548,30330,218
KR_7779732848,540.208,9.0,34123,34871,-748
KR_7779732848,600.209,10.0,38463,38333,130
KR_7779732848,660.227,11.0,41108,42432,-1324
KR_7779732848,720.254,12.0,45242,45754,-512
KR_7779732848,780.285,13.0,47350,49589,-2239
KR_7779732848,840.311,14.01,52263,52140,123
KR_7779732848,900.318,15.01,54927,56245,-1318
KR_7779732848,960.331,16.01,59189,59227,-38
KR_7779732848,1020.337,17.01,61573,62339,-766
KR_7779732848,1051.341,17.52,64918,63269,1649
KR_7776725176,0.0,0.0,7000,7000,0
KR_7776725176,60.029,1.0,8282,8528,-246
KR_7776725176,120.059,2.0,11572,11117,455
KR_7776725176,180.133,3.0,14567,15610,-1043
KR_7776725176,240.162,4.0,19037,19461,-424
KR_7776725176,300.177,5.0,22660,23055,-395
KR_7776725176,360.202,6.0,26504,27032,-528
KR_7776725176,420.227,7.0,31034,30229,805
KR_7776725176,480.252,8.0,34492,34064,428
KR_7776725176,540.271,9.0,38564,37252,1312
KR_7776725176,600.283,10.0,41791,41030,761
KR_7776725176,660.288,11.0,45019,44515,504
KR_7776725176,720.317,12.01,49316,47459,1857
KR_7776725176,780.344,13.01,53618,51378,2240
KR_7776725176,840.354,14.01,57168,53641,3527
KR_7776725176,900.374,15.01,60497,57447,3050
KR_7776725176,960.388,16.01,65250,60042,5208
KR_7776725176,995.802,16.6,67255,61503,5752
KR_7768925921,0.0,0.0,7000,7000,0
KR_7768925921,60.005,1.0,7015,7015,0
KR_7768925921,120.01,2.0,9928,10342,-414
KR_7768925921,180.017,3.0,12980,14270,-1290
KR_7768925921,240.038,4.0,16371,17341,-970
KR_7768925921,300.112,5.0,19499,21525,-2026
KR_7768925921,360.143,6.0,23818,25156,-1338
KR_7768925921,420.174,7.0,26147,27472,-1325
KR_7768925921,480.193,8.0,28233,33143,-4910
KR_7768925921,540.215,9.0,32432,36780,-4348
KR_7768925921,600.248,10.0,35510,40484,-4974
KR_7768925921,660.26,11.0,38726,43736,-5010
KR_7768925921,720.275,12.0,41497,48441,-6944
KR_7768925921,729.46,12.16,41767,48761,-6994
KR_7773398771,0.0,0.0,7000,7000,0
KR_7773398771,60.006,1.0,7015,7015,0
KR_7773398771,120.035,2.0,9336,9723,-387
KR_7773398771,180.121,3.0,12238,13119,-881
KR_7773398771,240.144,4.0,14600,15820,-1220
KR_7773398771,300.158,5.0,19180,19077,103
KR_7773398771,360.177,6.0,21500,22188,-688
KR_7773398771,420.203,7.0,24432,26050,-1618
KR_7773398771,480.231,8.0,26924,28690,-1766
KR_7773398771,540.259,9.0,31799,31850,-51
KR_7773398771,600.277,10.0,34449,35974,-1525
KR_7773398771,660.286,11.0,36977,38513,-1536
KR_7773398771,720.313,12.01,40817,41871,-1054
KR_7773398771,780.345,13.01,43219,44485,-1266
KR_7773398771,840.345,14.01,46210,48334,-2124
KR_7773398771,900.371,15.01,48369,51311,-2942
KR_7773398771,960.403,16.01,50880,53793,-2913
KR_7773398771,1020.418,17.01,55284,56573,-1289
KR_7773398771,1080.426,18.01,58044,60391,-2347
KR_7773398771,1140.456,19.01,60267,65769,-5502
KR_7773398771,1200.479,20.01,62377,70042,-7665
KR_7773398771,1219.117,20.32,63116,70977,-7861
KR_7777092443,0.0,0.0,7000,7000,0
KR_7777092443,60.031,1.0,7015,7015,0
KR_7777092443,120.051,2.0,9354,9457,-103
KR_7777092443,180.142,3.0,12129,12337,-208
KR_7777092443,240.162,4.0,15400,14980,420
KR_7777092443,300.183,5.0,17867,17567,300
KR_7777092443,360.188,6.0,21147,21459,-312
KR_7777092443,420.208,7.0,24283,25238,-955
KR_7777092443,480.225,8.0,28413,28621,-208
KR_7777092443,540.253,9.0,31263,31589,-326
KR_7777092443,600.276,10.0,34690,35165,-475
KR_7777092443,660.301,11.01,37401,37503,-102
KR_7777092443,720.317,12.01,40014,41144,-1130
KR_7777092443,780.318,13.01,43914,43905,9
KR_7777092443,840.328,14.01,46674,46518,156
KR_7777092443,900.329,15.01,49141,50684,-1543
KR_7777092443,960.356,16.01,52277,54059,-1782
KR_7777092443,1020.365,17.01,56587,57648,-1061
KR_7777092443,1080.397,18.01,60637,60440,197
KR_7777092443,1140.408,19.01,63163,64176,-1013
KR_7777092443,1200.429,20.01,67779,67436,343
KR_7777092443,1260.442,21.01,70125,70449,-324
KR_7777092443,1320.466,22.01,73242,72907,335
KR_7777092443,1380.476,23.01,76802,77066,-264
KR_7777092443,1440.478,24.01,79377,79871,-494
KR_7777092443,1500.489,25.01,82998,82809,189
KR_7777092443,1560.509,26.01,88484,85361,3123
KR_7777092443,1620.541,27.01,91575,90220,1355
KR_7777092443,1680.543,28.01,93874,93784,90
KR_7777092443,1740.556,29.01,98065,96330,1735
KR_7777092443,1746.568,29.11,98580,96495,2085
KR_7628800435,0.0,0.0,7000,7000,0
KR_7628800435,60.026,1.0,7015,7015,0
KR_7628800435,120.041,2.0,9982,10074,-92
KR_7628800435,180.084,3.0,12783,12459,324
KR_7628800435,240.107,4.0,15646,14869,777
KR_7628800435,300.171,5.0,19947,18431,1516
KR_7628800435,360.201,6.0,23791,22623,1168
KR_7628800435,420.211,7.0,26377,26128,249
KR_7628800435,480.233,8.0,29491,29024,467
KR_7628800435,540.26,9.0,33180,33134,46
KR_7628800435,600.282,10.0,35616,36913,-1297
KR_7628800435,660.3,11.0,39024,39987,-963
KR_7628800435,720.333,12.01,41691,43283,-1592
KR_7628800435,780.341,13.01,46777,45246,1531
KR_7628800435,840.368,14.01,49928,48806,1122
KR_7628800435,900.373,15.01,52608,52378,230
KR_7628800435,960.402,16.01,55343,55048,295
KR_7628800435,1020.425,17.01,57921,58732,-811
KR_7628800435,1080.445,18.01,62125,61740,385
KR_7628800435,1140.471,19.01,64436,65253,-817
KR_7628800435,1200.502,20.01,68037,68883,-846
KR_7628800435,1260.508,21.01,70731,72156,-1425
KR_7628800435,1320.518,22.01,74395,75255,-860
KR_7628800435,1380.546,23.01,77480,78288,-808
KR_7628800435,1440.577,24.01,80201,82018,-1817
KR_7628800435,1500.586,25.01,83367,84474,-1107
KR_7628800435,1560.608,26.01,88891,87276,1615
KR_7628800435,1562.646,26.04,88951,87336,1615
KR_7777859300,0.0,0.0,7000,7000,0
KR_7777859300,60.026,1.0,7015,7447,-432
KR_7777859300,120.054,2.0,9735,10052,-317
KR_7777859300,180.135,3.0,12793,13278,-485
KR_7777859300,240.135,4.0,16492,17093,-601
KR_7777859300,300.168,5.0,20666,20934,-268
KR_7777859300,360.176,6.0,23165,24349,-1184
KR_7777859300,420.183,7.0,26417,27980,-1563
KR_7777859300,480.204,8.0,29567,30406,-839
KR_7777859300,540.226,9.0,32378,33580,-1202
KR_7777859300,600.231,10.0,35988,36452,-464
KR_7777859300,660.264,11.0,39421,39843,-422
KR_7777859300,720.269,12.0,41647,43910,-2263
KR_7777859300,780.299,13.0,46582,47203,-621
KR_7777859300,840.329,14.01,49299,50777,-1478
KR_7777859300,900.338,15.01,52445,54393,-1948
KR_7777859300,960.35,16.01,56048,56803,-755
KR_7777859300,1020.366,17.01,58482,59402,-920
KR_7777859300,1080.378,18.01,60902,64194,-3292
KR_7777859300,1140.409,19.01,64262,67002,-2740
KR_7777859300,1200.412,20.01,68608,70673,-2065
KR_7777859300,1260.414,21.01,71030,73214,-2184
KR_7777859300,1320.445,22.01,74486,76098,-1612
KR_7777859300,1380.454,23.01,78419,79497,-1078
KR_7777859300,1440.482,24.01,82321,82272,49
KR_7777859300,1500.514,25.01,86228,86409,-181
KR_7777859300,1560.533,26.01,89791,89172,619
KR_7777859300,1587.277,26.45,92487,90296,2191
KR_7742322250,0.0,0.0,7000,7000,0
KR_7742322250,60.004,1.0,7015,7015,0
KR_7742322250,120.013,2.0,11564,10570,994
KR_7742322250,180.034,3.0,14868,14578,290
KR_7742322250,240.067,4.0,17944,16853,1091
KR_7742322250,300.154,5.0,21750,21242,508
KR_7742322250,360.173,6.0,25317,23838,1479
KR_7742322250,420.201,7.0,27632,26638,994
KR_7742322250,480.227,8.0,32455,29915,2540
KR_7742322250,540.241,9.0,35677,33212,2465
KR_7742322250,600.255,10.0,39979,36922,3057
KR_7742322250,660.257,11.0,43028,39511,3517
KR_7742322250,720.275,12.0,45316,43159,2157
KR_7742322250,780.287,13.0,50305,45572,4733
KR_7742322250,840.297,14.0,52270,50717,1553
KR_7742322250,900.32,15.01,57517,53073,4444
KR_7742322250,960.337,16.01,60437,56142,4295
KR_7742322250,1020.339,17.01,64438,58399,6039
KR_7742322250,1035.269,17.25,65104,58849,6255
KR_7644332533,0.0,0.0,7000,7000,0
KR_7644332533,60.025,1.0,8437,7290,1147
KR_7644332533,120.042,2.0,11616,10000,1616
KR_7644332533,180.058,3.0,15750,13336,2414
KR_7644332533,240.078,4.0,19144,16918,2226
KR_7644332533,300.125,5.0,22293,20625,1668
KR_7644332533,360.141,6.0,25378,23407,1971
KR_7644332533,420.181,7.0,28632,26174,2458
KR_7644332533,480.197,8.0,32360,28955,3405
KR_7644332533,540.223,9.0,36494,32278,4216
KR_7644332533,600.238,10.0,39718,34807,4911
KR_7644332533,660.264,11.0,42390,38646,3744
KR_7644332533,720.29,12.0,46365,41547,4818
KR_7644332533,780.307,13.01,49814,44759,5055
KR_7644332533,840.325,14.01,52836,47730,5106
KR_7644332533,900.34,15.01,55918,51001,4917
KR_7644332533,960.354,16.01,58572,53792,4780
KR_7644332533,1020.38,17.01,61665,56670,4995
KR_7644332533,1080.408,18.01,65461,59536,5925
KR_7644332533,1140.427,19.01,70270,62401,7869
KR_7644332533,1148.709,19.15,70510,62911,7599
KR_7772014120,0.0,0.0,7000,7000,0
KR_7772014120,60.02,1.0,7015,7400,-385
KR_7772014120,120.043,2.0,9394,11482,-2088
KR_7772014120,180.123,3.0,13765,14747,-982
KR_7772014120,240.123,4.0,16946,18154,-1208
KR_7772014120,300.139,5.0,19431,21207,-1776
KR_7772014120,360.145,6.0,22431,24743,-2312
KR_7772014120,420.169,7.0,25827,28033,-2206
KR_7772014120,480.174,8.0,29639,30618,-979
KR_7772014120,540.18,9.0,32625,34906,-2281
KR_7772014120,600.181,10.0,37480,37644,-164
KR_7772014120,660.214,11.0,40706,41052,-346
KR_7772014120,720.226,12.0,44496,44644,-148
KR_7772014120,780.238,13.0,47703,47701,2
KR_7772014120,840.269,14.0,50537,50804,-267
KR_7772014120,900.269,15.0,53244,54920,-1676
KR_7772014120,960.274,16.0,56785,57746,-961
KR_7772014120,1020.292,17.0,58874,61980,-3106
KR_7772014120,1080.31,18.01,63220,66101,-2881
KR_7772014120,1140.312,19.01,66571,70432,-3861
KR_7772014120,1179.127,19.65,68182,72732,-4550
KR_7779604954,0.0,0.0,7000,7000,0
KR_7779604954,60.031,1.0,7785,7015,770
KR_7779604954,120.054,2.0,10453,9289,1164
KR_7779604954,180.056,3.0,12649,13986,-1337
KR_7779604954,240.075,4.0,16498,17040,-542
KR_7779604954,300.076,5.0,19922,20516,-594
KR_7779604954,360.106,6.0,22749,24423,-1674
KR_7779604954,420.183,7.0,26798,27612,-814
KR_7779604954,480.207,8.0,29387,30856,-1469
KR_7779604954,540.22,9.0,34283,34759,-476
KR_7779604954,600.241,10.0,36790,38775,-1985
KR_7779604954,660.243,11.0,40584,42104,-1520
KR_7779604954,720.272,12.0,43719,45945,-2226
KR_7779604954,780.302,13.01,47278,50024,-2746
KR_7779604954,840.329,14.01,49689,54022,-4333
KR_7779604954,900.355,15.01,52026,56501,-4475
KR_7779604954,960.367,16.01,57389,58483,-1094
KR_7779604954,1020.399,17.01,59633,64227,-4594
KR_7779604954,1031.35,17.19,60668,64607,-3939
KR_7750305443,0.0,0.0,7000,7000,0
KR_7750305443,60.019,1.0,7275,8150,-875
KR_7750305443,120.024,2.0,10524,11412,-888
KR_7750305443,180.049,3.0,13087,14046,-959
KR_7750305443,240.077,4.0,15981,16807,-826
KR_7750305443,300.079,5.0,19784,20155,-371
KR_7750305443,360.107,6.0,22819,23542,-723
KR_7750305443,420.111,7.0,25664,27768,-2104
KR_7750305443,480.117,8.0,29048,30636,-1588
KR_7750305443,540.139,9.0,32930,35620,-2690
KR_7750305443,600.157,10.0,35542,38651,-3109
KR_7750305443,660.248,11.0,38428,43409,-4981
KR_7750305443,720.278,12.0,41726,46385,-4659
KR_7750305443,780.282,13.0,44129,50603,-6474
KR_7750305443,818.239,13.64,45715,53583,-7868
KR_7625549675,0.0,0.0,7000,7000,0
KR_7625549675,60.024,1.0,7015,7015,0
KR_7625549675,120.044,2.0,9330,9297,33
KR_7625549675,180.117,3.0,11741,11806,-65
KR_7625549675,240.138,4.0,14547,15401,-854
KR_7625549675,300.156,5.0,17391,18484,-1093
KR_7625549675,360.189,6.0,20633,22236,-1603
KR_7625549675,420.195,7.0,24297,24765,-468
KR_7625549675,480.215,8.0,27146,27699,-553
KR_7625549675,540.216,9.0,30136,30433,-297
KR_7625549675,600.226,10.0,33187,33371,-184
KR_7625549675,660.237,11.0,36583,38294,-1711
KR_7625549675,720.257,12.0,38891,40715,-1824
KR_7625549675,780.279,13.0,42463,43304,-841
KR_7625549675,840.279,14.0,46515,46015,500
KR_7625549675,900.293,15.0,49591,48298,1293
KR_7625549675,960.324,16.01,52733,52172,561
KR_7625549675,1020.336,17.01,55521,54301,1220
KR_7625549675,1044.505,17.41,57370,55378,1992
KR_7771395586,0.0,0.0,7000,7000,0
KR_7771395586,60.031,1.0,7437,7015,422
KR_7771395586,120.056,2.0,10668,9533,1135
KR_7771395586,180.057,3.0,13640,13017,623
KR_7771395586,240.09,4.0,16272,17115,-843
KR_7771395586,300.158,5.0,20283,20682,-399
KR_7771395586,360.19,6.0,24180,23662,518
KR_7771395586,420.206,7.0,27353,26689,664
KR_7771395586,480.216,8.0,31830,29616,2214
KR_7771395586,540.233,9.0,34413,32754,1659
KR_7771395586,600.242,10.0,38273,36267,2006
KR_7771395586,660.261,11.0,41878,39571,2307
KR_7771395586,720.273,12.0,45397,41798,3599
KR_7771395586,780.284,13.0,48403,45765,2638
KR_7771395586,840.31,14.01,51907,48574,3333
KR_7771395586,900.328,15.01,54646,53573,1073
KR_7771395586,960.34,16.01,58345,56238,2107
KR_7771395586,1020.36,17.01,60326,59976,350
KR_7771395586,1080.364,18.01,63114,62944,170
KR_7771395586,1140.368,19.01,67278,65919,1359
KR_7771395586,1173.803,19.56,70480,66924,3556
KR_7740283492,0.0,0.0,7000,7000,0
KR_7740283492,60.019,1.0,7015,7015,0
KR_7740283492,120.03,2.0,9646,10620,-974
KR_7740283492,180.05,3.0,12719,13549,-830
KR_7740283492,240.054,4.0,16243,17755,-1512
KR_7740283492,300.081,5.0,18982,21528,-2546
KR_7740283492,360.101,6.0,23819,24555,-736
KR_7740283492,420.181,7.0,27146,28230,-1084
KR_7740283492,480.207,8.0,30445,31887,-1442
KR_7740283492,540.218,9.0,33276,34103,-827
KR_7740283492,600.243,10.0,36566,37259,-693
KR_7740283492,660.265,11.0,39219,40519,-1300
KR_7740283492,720.291,12.0,42019,43525,-1506
KR_7740283492,780.305,13.01,46823,47740,-917
KR_7740283492,840.325,14.01,49831,50877,-1046
KR_7740283492,900.343,15.01,52931,53952,-1021
KR_7740283492,960.363,16.01,55746,56475,-729
KR_7740283492,1020.368,17.01,58019,60203,-2184
KR_7740283492,1080.389,18.01,62084,63293,-1209
KR_7740283492,1140.412,19.01,65798,65869,-71
KR_7740283492,1200.445,20.01,70085,69414,671
KR_7740283492,1260.462,21.01,73011,72391,620
KR_7740283492,1319.981,22.0,77614,74835,2779
KR_7769847337,0.0,0.0,7000,7000,0
KR_7769847337,60.027,1.0,7392,7428,-36
KR_7769847337,120.036,2.0,10110,11251,-1141
KR_7769847337,180.136,3.0,12568,14020,-1452
KR_7769847337,240.143,4.0,14988,17171,-2183
KR_7769847337,300.158,5.0,19239,20585,-1346
KR_7769847337,360.187,6.0,22387,24012,-1625
KR_7769847337,420.214,7.0,25057,27131,-2074
KR_7769847337,480.242,8.0,28683,31162,-2479
KR_7769847337,540.264,9.0,30996,34030,-3034
KR_7769847337,600.276,10.0,34315,37543,-3228
KR_7769847337,660.284,11.0,36813,41436,-4623
KR_7769847337,720.291,12.0,40500,46061,-5561
KR_7769847337,780.324,13.01,42930,49720,-6790
KR_7769847337,808.267,13.47,43770,52659,-8889
KR_7633084629,0.0,0.0,7000,7000,0
KR_7633084629,60.026,1.0,7489,7344,145
KR_7633084629,120.049,2.0,10564,9936,628
KR_7633084629,180.115,3.0,13979,13989,-10
KR_7633084629,240.145,4.0,18492,16904,1588
KR_7633084629,300.162,5.0,20945,20182,763
KR_7633084629,360.185,6.0,23360,22533,827
KR_7633084629,420.198,7.0,26311,25120,1191
KR_7633084629,480.228,8.0,29265,30071,-806
KR_7633084629,540.243,9.0,32095,32555,-460
KR_7633084629,600.268,10.0,34726,36281,-1555
KR_7633084629,660.271,11.0,37665,38590,-925
KR_7633084629,720.273,12.0,41946,41474,472
KR_7633084629,780.277,13.0,44430,44017,413
KR_7633084629,840.303,14.01,48141,47526,615
KR_7633084629,900.323,15.01,50412,50233,179
KR_7633084629,960.339,16.01,53075,52542,533
KR_7633084629,1020.341,17.01,57711,56158,1553
KR_7633084629,1080.35,18.01,60236,58563,1673
KR_7633084629,1140.362,19.01,63952,64940,-988
KR_7633084629,1200.389,20.01,67899,67424,475
KR_7633084629,1260.395,21.01,71261,70775,486
KR_7633084629,1320.41,22.01,75236,74284,952
KR_7633084629,1380.42,23.01,77416,77075,341
KR_7633084629,1440.432,24.01,81769,79552,2217
KR_7633084629,1447.78,24.13,82779,79762,3017
KR_7773618030,0.0,0.0,7000,7000,0
KR_7773618030,60.022,1.0,7015,7015,0
KR_7773618030,120.048,2.0,9716,9692,24
KR_7773618030,180.14,3.0,13910,13129,781
KR_7773618030,240.168,4.0,17590,15766,1824
KR_7773618030,300.185,5.0,20272,18825,1447
KR_7773618030,360.192,6.0,24117,22112,2005
KR_7773618030,420.207,7.0,27053,25246,1807
KR_7773618030,480.208,8.0,31777,29545,2232
KR_7773618030,522.147,8.7,34210,30991,3219
KR_7778095911,0.0,0.0,7000,7000,0
KR_7778095911,60.017,1.0,7427,7015,412
KR_7778095911,120.033,2.0,9813,9270,543
KR_7778095911,180.103,3.0,13294,11785,1509
KR_7778095911,240.122,4.0,16256,16499,-243
KR_7778095911,300.139,5.0,20010,20425,-415
KR_7778095911,360.156,6.0,22477,22839,-362
KR_7778095911,420.164,7.0,26660,26645,15
KR_7778095911,480.193,8.0,29121,30762,-1641
KR_7778095911,540.218,9.0,32274,35458,-3184
KR_7778095911,600.252,10.0,36294,38601,-2307
KR_7778095911,660.26,11.0,38725,42605,-3880
KR_7778095911,688.55,11.48,40453,44838,-4385
KR_7673853453,0.0,0.0,7000,7000,0
KR_7673853453,60.03,1.0,7025,7661,-636
KR_7673853453,120.058,2.0,10677,11678,-1001
KR_7673853453,180.138,3.0,13120,14851,-1731
KR_7673853453,240.159,4.0,17944,18135,-191
KR_7673853453,300.185,5.0,21098,21833,-735
KR_7673853453,360.202,6.0,25873,24737,1136
KR_7673853453,420.218,7.0,29738,29492,246
KR_7673853453,480.243,8.0,32847,33498,-651
KR_7673853453,540.257,9.0,35748,35785,-37
KR_7673853453,600.279,10.0,39649,38773,876
KR_7673853453,660.288,11.0,42256,41816,440
KR_7673853453,720.31,12.01,45443,46123,-680
KR_7673853453,780.333,13.01,48474,48719,-245
KR_7673853453,840.335,14.01,53250,50979,2271
KR_7673853453,900.36,15.01,56432,55250,1182
KR_7673853453,960.383,16.01,59115,58608,507
KR_7673853453,1020.401,17.01,62471,61889,582
KR_7673853453,1080.407,18.01,66027,65061,966
KR_7673853453,1140.411,19.01,69359,68077,1282
KR_7673853453,1200.419,20.01,71905,70580,1325
KR_7673853453,1219.966,20.33,74590,71241,3349
KR_7628845700,0.0,0.0,7000,7000,0
KR_7628845700,60.022,1.0,7015,7015,0
KR_7628845700,120.027,2.0,10986,10654,332
KR_7628845700,180.05,3.0,15261,14794,467
KR_7628845700,240.082,4.0,18062,17125,937
KR_7628845700,300.17,5.0,21885,20890,995
KR_7628845700,360.195,6.0,26714,24348,2366
KR_7628845700,420.208,7.0,29429,27052,2377
KR_7628845700,480.24,8.0,32026,30548,1478
KR_7628845700,540.264,9.0,35489,33027,2462
KR_7628845700,600.265,10.0,37858,37734,124
KR_7628845700,660.292,11.0,41910,40786,1124
KR_7628845700,720.315,12.01,45911,43989,1922
KR_7628845700,780.336,13.01,49536,47327,2209
KR_7628845700,840.362,14.01,52737,49377,3360
KR_7628845700,900.39,15.01,56872,53102,3770
KR_7628845700,960.418,16.01,59853,55984,3869
KR_7628845700,1020.432,17.01,62344,59872,2472
KR_7628845700,1080.444,18.01,66238,63096,3142
KR_7628845700,1140.445,19.01,70748,65651,5097
KR_7628845700,1141.781,19.03,70793,65696,5097
KR_7751252538,0.0,0.0,7000,7000,0
KR_7751252538,60.019,1.0,7015,7015,0
KR_7751252538,120.047,2.0,9331,9433,-102
KR_7751252538,180.088,3.0,11911,11912,-1
KR_7751252538,240.102,4.0,14238,14326,-88
KR_7751252538,300.159,5.0,17445,17165,280
KR_7751252538,360.175,6.0,20174,19889,285
KR_7751252538,420.197,7.0,23506,22847,659
KR_7751252538,480.213,8.0,26177,26135,42
KR_7751252538,540.228,9.0,29609,28986,623
KR_7751252538,600.244,10.0,32905,32284,621
KR_7751252538,660.264,11.0,36254,35366,888
KR_7751252538,720.287,12.0,38413,40343,-1930
KR_7751252538,780.304,13.01,43728,42666,1062
KR_7751252538,840.332,14.01,46866,45936,930
KR_7751252538,900.337,15.01,49458,48813,645
KR_7751252538,960.354,16.01,52427,51827,600
KR_7751252538,1020.366,17.01,55356,54576,780
KR_7751252538,1080.382,18.01,60096,58287,1809
KR_7751252538,1140.394,19.01,62194,61329,865
KR_7751252538,1200.397,20.01,66096,64679,1417
KR_7751252538,1260.407,21.01,68765,66883,1882
KR_7751252538,1320.434,22.01,71086,69537,1549
KR_7751252538,1380.449,23.01,74864,72140,2724
KR_7751252538,1384.323,23.07,74984,72260,2724
KR_7777046526,0.0,0.0,7000,7000,0
KR_7777046526,60.032,1.0,7015,7015,0
KR_7777046526,120.054,2.0,9994,10910,-916
KR_7777046526,180.141,3.0,13268,13265,3
KR_7777046526,240.166,4.0,16570,16278,292
KR_7777046526,300.182,5.0,20679,20357,322
KR_7777046526,360.193,6.0,24690,24172,518
KR_7777046526,420.203,7.0,28380,27451,929
KR_7777046526,480.228,8.0,32204,31684,520
KR_7777046526,540.241,9.0,35061,34095,966
KR_7777046526,600.256,10.0,38363,37619,744
KR_7777046526,660.265,11.0,41616,40748,868
KR_7777046526,720.291,12.0,44464,45457,-993
KR_7777046526,780.297,13.0,48175,48902,-727
KR_7777046526,840.328,14.01,51013,52110,-1097
KR_7777046526,900.346,15.01,54614,55923,-1309
KR_7777046526,960.351,16.01,58938,58885,53
KR_7777046526,1020.354,17.01,61722,61836,-114
KR_7777046526,1080.357,18.01,64414,65387,-973
KR_7777046526,1140.361,19.01,68735,68548,187
KR_7777046526,1200.372,20.01,71560,71371,189
KR_7777046526,1260.379,21.01,75646,74447,1199
KR_7777046526,1320.382,22.01,78289,76759,1530
KR_7777046526,1380.389,23.01,80395,82492,-2097
KR_7777046526,1389.85,23.16,81296,83127,-1831
KR_7769819084,0.0,0.0,7000,7000,0
KR_7769819084,60.033,1.0,7015,7015,0
KR_7769819084,120.055,2.0,10180,10992,-812
KR_7769819084,180.059,3.0,15459,15218,241
KR_7769819084,240.086,4.0,19583,19982,-399
KR_7769819084,300.172,5.0,22033,23128,-1095
KR_7769819084,360.196,6.0,26066,26697,-631
KR_7769819084,420.218,7.0,30068,30412,-344
KR_7769819084,480.245,8.0,33360,33753,-393
KR_7769819084,540.258,9.0,36616,37504,-888
KR_7769819084,600.279,10.0,40683,40470,213
KR_7769819084,660.296,11.0,43750,44478,-728
KR_7769819084,720.311,12.01,47938,47201,737
KR_7769819084,780.323,13.01,51981,49911,2070
KR_7769819084,840.342,14.01,55603,53337,2266
KR_7769819084,900.342,15.01,57886,58004,-118
KR_7769819084,960.36,16.01,61731,60412,1319
